Income,Recency,NumDealsPurchases,Customer_Tenure,Total_Spent,Total_Purchases,Total_Children,Previous_Campaign_Score,Education_Basic,Education_Graduation,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
68487.0,48,1,532,1366,29,0,0,False,True,False,True,False,False,False
51381.5,75,1,242,1564,21,0,1,False,False,False,False,False,False,True
56796.0,24,3,498,1001,24,1,0,False,True,False,True,False,False,False
87000.0,61,1,561,961,17,0,0,False,False,False,True,False,False,False
79823.0,6,1,90,1518,22,1,1,False,True,False,True,False,False,False
30828.0,16,2,268,56,6,1,0,False,True,False,False,True,False,False
34109.0,39,1,235,22,3,1,0,False,False,False,True,False,False,False
53367.0,2,7,302,400,14,2,0,False,False,False,False,False,False,False
22390.0,49,1,251,26,3,0,0,True,False,False,False,False,True,False
71322.0,31,1,58,350,12,1,0,False,True,False,False,False,True,False
79244.0,58,1,557,1216,21,0,2,False,True,False,False,True,False,False
49912.0,5,4,660,874,22,1,1,False,False,False,False,False,True,False
48699.0,90,1,404,40,4,2,0,False,False,True,True,False,False,False
80144.0,47,1,272,1367,18,0,0,False,True,False,False,False,True,False
54252.0,25,5,397,264,10,2,0,False,True,False,False,True,False,False
81929.0,60,2,638,2053,18,1,2,False,False,False,True,False,False,False
76068.0,67,1,577,1376,9,1,2,False,True,False,True,False,False,False
53204.0,40,1,101,45,4,2,0,False,False,False,True,False,False,False
67911.0,63,3,38,976,24,1,0,False,False,True,False,False,True,False
14796.0,1,2,650,51,4,1,0,False,False,False,True,False,False,False
78128.0,89,2,130,1264,18,1,2,False,False,True,True,False,False,False
14188.0,40,1,486,75,6,0,0,True,False,False,True,False,False,False
20425.0,5,2,608,57,5,1,0,True,False,False,True,False,False,False
58646.0,3,1,384,140,7,1,0,False,False,False,True,False,False,False
72967.0,1,2,561,497,17,1,1,False,True,False,False,False,False,False
48150.0,24,3,386,266,10,1,0,False,False,False,True,False,False,False
82332.0,89,1,650,2006,20,0,1,False,True,False,False,True,False,False
58275.0,48,6,392,615,17,2,0,False,True,False,False,False,False,True
44953.0,31,1,555,1021,23,0,1,False,False,True,False,False,True,False
34587.0,68,2,44,22,4,2,0,False,True,False,False,False,True,False
43018.0,46,1,240,133,6,1,0,False,False,False,False,False,True,False
45736.0,92,5,340,437,14,1,0,False,False,False,True,False,False,False
66476.0,80,2,207,1013,24,1,0,False,False,False,False,False,True,False
27733.0,16,2,307,57,5,1,0,False,False,False,True,False,False,False
69805.0,50,2,159,1038,25,1,0,False,False,True,False,False,True,False
72217.0,93,1,445,1573,21,0,0,False,False,False,False,True,False,False
25818.0,51,1,619,28,3,1,0,False,True,False,False,False,False,False
37509.0,24,2,655,123,7,1,0,False,False,False,False,False,True,False
25176.0,79,1,323,13,3,2,0,False,False,False,False,False,True,False
43586.0,26,3,668,132,7,1,0,False,True,False,True,False,False,False
53230.0,86,4,695,732,19,1,0,False,False,False,True,False,False,False
50116.0,68,2,9,66,5,2,1,False,True,False,False,False,True,False
84906.0,98,1,268,1631,23,0,3,False,True,False,False,False,True,False
61286.0,34,2,331,608,16,1,0,False,True,False,True,False,False,False
82333.0,60,1,456,1822,17,0,1,False,False,True,True,False,False,False
65220.0,3,4,664,1282,19,0,0,False,False,True,False,False,True,False
33590.0,65,1,238,8,3,3,0,False,True,False,False,False,True,False
30992.0,83,1,433,43,4,1,0,False,True,False,False,False,False,False
72309.0,64,1,475,1931,19,0,1,False,False,False,False,True,False,False
156924.0,85,0,304,8,0,0,0,False,False,True,True,False,False,False
16005.0,69,3,684,103,5,1,0,True,False,False,True,False,False,False
65487.0,48,3,170,1169,14,0,0,False,False,False,False,True,False,False
58692.0,21,1,84,395,14,1,0,False,True,False,True,False,False,False
40590.0,30,5,270,258,10,2,1,False,True,False,False,False,False,True
20587.0,39,1,49,25,4,1,0,False,True,False,False,True,False,False
62637.0,76,1,120,185,9,1,0,False,False,False,False,False,False,False
29435.0,11,4,692,180,7,2,0,False,False,False,False,False,False,False
19346.0,26,1,150,22,4,1,0,False,True,False,False,False,False,False
35788.0,34,2,157,44,5,2,0,False,True,False,True,False,False,False
36997.0,72,5,513,94,7,2,0,False,True,False,False,False,False,False
23539.0,13,1,121,81,6,0,0,False,True,False,True,False,False,False
65333.0,58,7,163,798,21,1,2,False,True,False,False,True,False,False
78499.0,12,1,218,1334,18,0,1,False,True,False,False,True,False,False
29732.0,23,1,96,38,4,1,0,False,False,True,False,False,True,False
41275.0,33,4,97,61,7,3,0,False,False,False,False,False,True,False
63516.0,30,4,358,300,12,2,0,False,False,True,False,False,True,False
42769.0,15,2,260,88,6,1,0,False,False,True,True,False,False,False
49572.0,25,2,196,54,5,2,0,False,False,False,True,False,False,False
69209.0,4,2,650,1782,14,0,1,False,True,False,True,False,False,False
17148.0,80,4,152,68,7,1,0,False,True,False,True,False,False,False
40590.0,30,5,270,258,10,2,1,False,True,False,False,False,False,True
30560.0,6,1,367,31,4,1,0,False,False,False,False,False,True,False
32146.0,16,2,48,66,6,1,0,False,False,False,True,False,False,False
41713.0,57,5,61,174,8,2,0,False,False,False,False,False,False,False
34176.0,9,1,158,28,4,1,0,False,False,False,False,False,True,False
58482.0,59,2,109,731,20,1,1,False,False,True,True,False,False,False
59686.0,78,1,155,274,11,1,0,False,True,False,False,True,False,False
60896.0,90,3,626,1701,23,1,0,False,False,True,True,False,False,False
62994.0,74,1,117,312,12,1,0,False,True,False,False,False,True,False
47320.0,10,6,332,414,14,1,0,False,True,False,False,False,True,False
74859.0,63,1,391,1565,22,0,1,False,False,False,False,False,False,True
15253.0,13,2,244,29,4,1,0,True,False,False,False,True,False,False
31560.0,98,2,370,94,6,1,0,False,False,True,False,True,False,False
72071.0,4,3,500,1338,17,1,0,False,True,False,False,False,False,False
91172.0,94,0,459,1092,14,0,4,False,False,False,False,True,False,False
90000.0,91,1,188,1479,17,0,3,False,True,False,True,False,False,False
41967.0,66,1,218,54,4,2,0,False,True,False,False,True,False,False
69263.0,14,1,116,568,17,1,1,False,True,False,False,True,False,False
65706.0,77,1,366,1199,26,0,3,False,False,False,False,False,False,False
60934.0,41,2,163,873,21,1,0,False,True,False,False,False,True,False
71965.0,21,3,335,1213,14,1,0,False,True,False,True,False,False,False
65210.0,25,2,111,731,20,1,2,False,True,False,True,False,False,False
79174.0,2,1,534,2043,18,0,2,False,False,True,True,False,False,False
81380.0,51,1,554,1893,16,0,0,False,False,False,False,False,False,False
48432.0,3,5,619,424,14,1,0,False,False,True,False,True,False,False
52914.0,32,2,538,575,13,1,1,False,True,False,True,False,False,False
38946.0,84,2,248,257,10,1,0,False,True,False,False,False,True,False
26067.0,49,3,237,56,6,1,0,False,True,False,True,False,False,False
44325.0,69,4,479,542,17,1,1,False,False,True,True,False,False,False
42523.0,96,1,67,125,6,0,0,False,True,False,True,False,False,False
26487.0,23,3,405,69,6,1,0,True,False,False,False,True,False,False
53233.0,18,1,103,40,4,1,0,False,False,False,True,False,False,False
67716.0,8,4,535,1016,24,1,1,False,True,False,True,False,False,False
76234.0,21,1,143,907,22,1,1,False,False,False,True,False,False,False
84117.0,60,1,49,1566,23,0,1,False,False,True,True,False,False,False
65487.0,48,3,170,1169,14,0,0,False,False,False,False,False,True,False
25224.0,36,2,105,46,5,1,0,True,False,False,True,False,False,False
89616.0,36,1,489,1644,24,0,0,False,False,False,False,True,False,False
40851.0,63,1,493,59,4,2,0,False,True,False,False,False,False,False
27469.0,2,1,696,17,3,0,0,False,True,False,True,False,False,False
82347.0,38,1,600,1853,24,0,2,False,False,False,True,False,False,False
73803.0,61,2,697,1528,20,1,1,False,True,False,True,False,False,False
8820.0,52,4,464,35,6,2,0,False,False,False,False,True,False,False
43322.0,25,1,69,141,7,0,0,False,True,False,False,True,False,False
55593.0,63,2,312,546,15,1,1,False,True,False,False,False,True,False
50501.0,10,7,376,500,13,2,1,False,True,False,True,False,False,False
37085.0,65,4,3,61,6,2,0,False,True,False,True,False,False,False
16185.0,71,2,328,106,6,1,0,True,False,False,False,True,False,False
57731.0,0,4,583,704,22,1,0,False,True,False,False,True,False,False
48432.0,3,5,619,424,14,1,0,False,False,True,False,True,False,False
73807.0,88,2,543,849,21,1,0,False,True,False,True,False,False,False
18929.0,15,1,498,85,5,0,0,False,True,False,True,False,False,False
35893.0,80,6,622,199,9,2,0,False,True,False,False,True,False,False
61014.0,17,4,687,1147,16,1,0,False,True,False,True,False,False,False
32144.0,76,4,98,54,6,2,1,False,True,False,False,False,True,False
14918.0,52,1,569,43,4,1,0,True,False,False,False,False,True,False
45146.0,28,2,349,53,4,2,0,False,True,False,False,False,False,False
41769.0,31,6,501,521,16,1,0,False,False,False,False,False,False,False
88325.0,42,1,144,1623,17,0,0,False,True,False,False,False,True,False
38054.0,24,2,59,45,5,2,0,False,False,False,False,False,False,False
80617.0,42,1,625,1435,18,0,0,False,False,False,False,True,False,False
5305.0,12,0,334,32,1,1,0,False,True,False,True,False,False,False
36807.0,88,1,556,16,3,2,0,False,True,False,False,False,True,False
28427.0,67,2,465,52,5,1,0,False,True,False,False,False,True,False
82032.0,54,0,85,1234,17,0,0,False,False,True,False,False,False,True
22775.0,40,1,375,15,3,1,0,False,True,False,False,False,True,False
40101.0,73,4,623,415,13,1,0,False,False,False,False,False,True,False
58025.0,81,3,215,470,15,1,0,False,True,False,True,False,False,False
75777.0,12,1,360,1438,20,0,2,False,False,False,False,True,False,False
7500.0,7,4,418,53,7,1,0,False,False,False,False,False,True,False
33562.0,33,3,4,51,6,3,0,False,False,False,True,False,False,False
57642.0,24,3,171,679,19,1,1,False,False,True,False,True,False,False
58554.0,55,6,641,586,16,2,0,False,True,False,False,False,True,False
63777.0,87,8,462,653,18,2,0,False,True,False,True,False,False,False
57967.0,39,5,483,468,14,1,0,False,True,False,False,True,False,False
51381.5,53,0,686,1679,1,0,1,False,False,False,False,False,True,False
24434.0,9,2,42,50,5,2,0,False,True,False,True,False,False,False
11012.0,82,3,470,84,6,1,1,False,True,False,False,True,False,False
44802.0,71,2,677,1049,25,0,0,False,False,False,False,True,False,False
26816.0,50,1,681,22,3,0,0,False,True,False,False,True,False,False
34421.0,81,1,363,30,3,1,0,False,True,False,True,False,False,False
61223.0,46,2,381,1341,16,1,0,False,True,False,True,False,False,False
64014.0,56,7,19,444,15,3,1,False,False,True,False,False,True,False
56981.0,91,1,155,1241,18,0,1,False,True,False,False,False,False,False
69245.0,8,2,156,843,21,1,0,False,False,False,False,False,True,False
52869.0,40,3,622,172,8,2,0,False,False,True,True,False,False,False
